product_name,img_link,tags
"MILTON Smart Egg Boiler 360-Watts (Transparent and Silver Grey), Boil Up to 7 Eggs",https://m.media-amazon.com/images/I/41yrqUum9EL._SY300_SX300_QL70_FMwebp_.jpg,milton smart egg boiler watt transpar silver grey boil egg home kitchen kitchen homeappli smallkitchenappli eggboil boil mode advanc applianc milton hydro valv allow boil egg differ mode hard medium soft automat shut machin turn automat egg boil switch applianc make sure home main voltag correspond oper unit custom support inform milton egg boiler custom support number avail monday saturday pm except nation holiday
"iBELL SEK15L Premium 1.5 Litre Stainless Steel Electric Kettle,1500W Auto Cut-Off Feature,Silver with Black",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/415pqPUbDVL._SX300_SY300_QL70_FMwebp_.jpg,ibel premium litr stainless steel electr kettl auto cut featur silver black home kitchen kitchen homeappli smallkitchenappli kettl hotwaterdispens electrickettl ltr year standard warranti year addit warranti free registr
Tosaa T2STSR Sandwich Gas Toaster Regular (Black),https://m.media-amazon.com/images/I/31PzyH4N9xL._SX300_SY300_QL70_FMwebp_.jpg,tosaa sandwich ga toaster regular black home kitchen kitchen homeappli smallkitchenappli sandwichmak consum lower ga even distribut heat color black materi nonstick sandwich made crispier perfect warranti month warranti includ sandwich toaster
"V-Guard Divino 5 Star Rated 15 Litre Storage Water Heater (Geyser) with Advanced Safety Features, White",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31DXRMiRYLL._SX300_SY300_QL70_FMwebp_.jpg,v guard divino star rate litr storag water heater geyser advanc safeti featur white home kitchen heat cool airqual waterheat geyser storagewaterheat litr storag water heater bee star rate highli energi effici extra thick high densiti cfc free puf insul maximum heat retent countri origin india anti corros suitabl hard water usag advanc vitreou enamel coat protect inner tank superior incoloy heat element ensur sustain perform extra thick magnesium anod provid ad protect reduct leakag singl weld line high grade mild steel tank safeti assur advanc thermostat thermal cut mechan dual overheat protect multi function safeti valv prevent excess pressur build vacuum format revers water flow hygien pungent free water multi layer protect corros scale pan india instal avail inr gst inlet outlet connect pipe purchas technician chargeabl basi inr withstand bar pressur suitabl high rise build floor pressur pump applic
"Akiara® - Makes life easy Mini Sewing Machine with Table Set | Tailoring Machine | Hand Sewing Machine with extension table, foot pedal, adapter",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51oZKPP1qhL._SY300_SX300_QL70_FMwebp_.jpg,akiara make life easi mini sew machin tabl set tailor machin hand sew machin extens tabl foot pedal adapt home kitchen kitchen homeappli sewingmachin accessori sew embroiderymachin sale servic tailor machin user friendli pleas contact us email issu oper alway happi assist everi custom
"Usha Steam Pro SI 3713, 1300 W Steam Iron, Powerful steam Output up to 18 g/min, Non-Stick Soleplate (White & Blue)",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41TMMpVWKqL._SY300_SX300_QL70_FMwebp_.jpg,usha steam pro si w steam iron power steam output g min non stick solepl white blue home kitchen kitchen homeappli vacuum clean iron iron steamer accessori iron steamiron prevent water leakag keep iron horizont use fill water complet leav gap wait time iron heat use iron watt power perform tank capac frequenc hz power consumpt w power input ac v automat shut ye cordless non stick ptfe coat solepl smooth iron dri steam spray iron thermostat disc control fabric temperatur fine spray remov tough wrinkl number steam hole steam rate gram min indic lamp power overheat shut safeti easi grip handl extra long meter cord self clean function longer iron life
"Wonderchef Nutri-blend Complete Kitchen Machine | 22000 RPM Mixer Grinder, Blender, Chopper, Juicer | 400W Powerful motor | SS Blades | 4 Unbreakable Jars | 2 Years Warranty | Online Recipe Book By Chef Sanjeev Kapoor | Black",https://m.media-amazon.com/images/I/414eE-M+gfL._SY300_SX300_.jpg,wonderchef nutri blend complet kitchen machin rpm mixer grinder blender chopper juicer power motor ss blade unbreak jar year warranti onlin recip book chef sanjeev kapoor black home kitchen kitchen homeappli smallkitchenappli juicermixergrind perform style india favourit mixer grinder blender nutri blend perfect combin superior perform superb style add beauti kitchen nutri blend ckm complet kitchen machin come extra attach big jar yummi shake juicer attach excit chopper offer one solut function mixer grinder blender juicer chopper one also get food processor attach power motor compact yet power machin grind toughest chutney masala ensur nutrit extract fruit veggi thank incred high speed rpm almost twice normal mixer grinder hand free oper best thing need keep hand lid oper fear fli nutri blend uniqu invert design lid screw safe bottom zero chanc food spatter stainless steel blade super qualiti surgic stainless steel blade abl grind everyth stay sharp despit work high speed extract everi ounc immun enhanc anti oxid pain reliev omega protein vitamin miner food year warranti sale servic reliabl wonderchef warranti best sale servic pin code across india also buy spare accessori amazon
"WIDEWINGS Electric Handheld Milk Wand Mixer Frother for Latte Coffee Hot Milk, Milk Frother for Coffee, Egg Beater, Hand Blender, Coffee Beater with Stand",https://m.media-amazon.com/images/I/41sJ4KQa5xL._SX300_SY300_QL70_FMwebp_.jpg,widew electr handheld milk wand mixer frother latt coffe hot milk milk frother coffe egg beater hand blender coffe beater stand home kitchen kitchen homeappli smallkitchenappli handblend batteri oper milk frother easi control easi clean use aa batteri handheld version make frother easi use hand batteri oper milk frother easi instal second enough make cup frothi drink milk frother use coffe frother latt frother foam maker hot chocol maker matcha whisk drink blender note recommend heavi usag widew milk frother use cappuccino caff latt hot chocol frapp milkshak drink easi make drink milk frother handheld version includ safeti pleas insert new batteri opposit direct oper aa v x batteri includ color send per availabilti
"Morphy Richards Icon Superb 750W Mixer Grinder, 4 Jars, Silver and Black",https://m.media-amazon.com/images/I/417XNLkkFRL._SX300_SY300_QL70_FMwebp_.jpg,morphi richard icon superb mixer grinder jar silver black home kitchen kitchen homeappli smallkitchenappli mixergrind wattag w voltag revolut jar juicer jar juicer type centrifug juicer lock system ye worri experi burn smell run mixer grinder time due varnish issu persist subsequesntli kindli contact custom care sinc mixer grinder run power motor nois nois level seem abnorm pleas contact brand servic centr juicer jar litr liquidis jar litr dri wet grind jar litr chutney jar litr non slip feet ye power ultronmax effici juic grind harden stainless steel blade multipl function speed control incher facil
"Philips Handheld Garment Steamer GC360/30 - Vertical & Horizontal Steaming, 1200 Watt, up to 22g/min",https://m.media-amazon.com/images/I/31JaiYt3IRL._SX300_SY300_QL70_FMwebp_.jpg,philip handheld garment steamer vertic horizont steam watt min home kitchen kitchen homeappli vacuum clean iron iron steamer accessori iron steamiron continu steam min kill bacteria confid refresh second wear power watt oper voltag volt readi use light indic refil time use ye vertic horizont de wrinkl previous iron cloth cupboard uniqu smartflow heat plate better result lightweight compact design detach water tank brush attach safeti glove conveni use cord longer reach detach water tank safe iron fabric
"Vedini Transparent Empty Refillable Reusable Fine Mist Spray Bottle for Perfume, Travel with DIY Sticker Set ( 100ml, Pack of 4)",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41cAIdLrGPL._SX300_SY300_QL70_FMwebp_.jpg,vedini transpar empti refil reusabl fine mist spray bottl perfum travel diy sticker set pack home kitchen homestorag organ laundryorgan ironingaccessori spraybottl healthi safe materi spray bottl made high qualiti plastic bpa free durabl refil reusabl tasteless non toxic travel bottl take everywher spray bottl bottom non slip design travel mist bottl also portabl hair spray bottl great travel vacat camp busi trip daili life multi use unlimit use includ mix cleaner spray plant like succul herb home linen spray iron hair moistur spray pet spray flea odor natur air freshen hous kitchen floor carpet cleaner vinegar water mixtur clean window cosmet face moistur wash veget bathroom deodor mix essenti oil recip homemad skin beauti recip lightweight portabl small atom spray bottl conveni carri portabl travel household refil empti mist spray bottl perfect essenti oil alcohol aromatherapi face spray make water pillow mist witch hazel deodor household cleaner perfum hair product face spray mixtur empti spray bottl wash reus leak proof design small plastic travel spray bottl equip cap leak proof loop insid protect luggag drip spill design make feel eas travel mini cosmet spray bottl perfect travel conveni fit purs bag carri nozzl tight fit worri leakag environ friendli refil spari bottl contain zero poison make sure hazard seep product mist fine bottl product pack durabl reusabl rememb clean first time use store well
"Crompton Sea Sapphira 1200 mm Ultra High Speed 3 Blade Ceiling Fan (Lustre Brown, Pack of 1)",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31pRaPCFqVL._SX300_SY300_QL70_FMwebp_.jpg,crompton sea sapphira mm ultra high speed blade ceil fan lustr brown pack home kitchen heat cool airqual fan ceilingfan product crompton corros resist high perform fan powder coat blade enhanc aesthet technic specif sweep mm power consumpt w speed rpm air deliveri cmm qualiti compon copper motor doubl ball bear dynam balanc blade sturdi piec construct ensur stabil silent oper packag content motor set blade set canopi rod shackl assembl product manual along warranti card mount type downrod mount finish type powder coat materi type metal collect name crompton surebreez sea saphira economi high speed ceil fan
"Kuber Industries Waterproof Canvas Laundry Bag/Hamper|Metalic Printed With Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 46, Pack of 1 (Brown)",https://m.media-amazon.com/images/I/51YNXPOgNML._SX300_SY300_QL70_FMwebp_.jpg,kuber industri waterproof canva laundri bag hamper metal print handl foldabl bin liter capic size x x pack brown home kitchen homestorag organ laundryorgan laundrybasket packag contain piec laundri basket materi canva color brown product dimens x x cm easili foldabl built handl easi transport hamper wash machin easili fold open put use quickli fold flat home storag use easi use multi purpos organ use keep variou thing set bag variou item offic cloth home cloth daili essenti mani help get thing also save time organ
